Instcode;Unieknr;Geslacht;Gebdat;Nationaliteit;BKO;SKO;Peildat 
DDD;376454172;M;19840101;0055;0;0;20191231
DDD;386732351;V;19840101;0055;0;0;20191231
DDD;203791063;M;19680101;0055;0;0;20191231
DDD;386732351;V;19840101;0055;0;0;20181231
DDD;315750612;V;19880101;0055;0;0;20181231
DDD;365826509;M;19910101;0055;0;0;20181231
DDD;228959541;M;19650101;0055;0;0;20191231
DDD;378074300;M;19950101;0055;0;0;20191231
DDD;373680380;M;19890101;0055;0;0;20181231
DDD;654393064;M;19900101;0055;0;0;20181231
DDD;349150514;M;19770101;0055;0;0;20191231
DDD;789553173;M;19890101;0055;0;0;20181231
DDD;641525350;V;19920101;0055;0;0;20181231
DDD;638194689;V;19890101;0055;0;0;20181231
DDD;642410836;M;19930101;0055;0;0;20181231
DDD;635042155;M;19770101;0055;0;0;20181231
DDD;644004635;M;19920101;0055;0;0;20181231
DDD;645226530;V;19860101;0055;0;0;20181231
DDD;646208329;M;19820101;0055;0;0;20181231
DDD;487765721;V;19890101;0055;0;0;20181231
DDD;243126608;V;19620101;0055;0;0;20191231
DDD;303562085;V;19640101;0055;0;0;20191231
DDD;264028107;V;19840101;0055;0;0;20191231
DDD;609283083;M;19880101;0055;0;0;20181231
DDD;306084599;V;19860101;0055;0;0;20191231
DDD;612968881;V;19940101;0055;0;0;20181231
DDD;638284538;M;19810101;0055;0;0;20181231
DDD;620637937;M;19920101;0055;0;0;20181231
DDD;467040101;V;19760101;0055;0;0;20181231
DDD;624691098;M;19720101;0055;0;0;20181231
DDD;631382384;V;19860101;0055;0;0;20181231
DDD;632833676;M;19880101;0055;0;0;20181231
DDD;474993011;V;19810101;0055;0;0;20181231
DDD;620044317;M;19870101;0055;0;0;20181231
DDD;687882544;M;19780101;0055;0;0;20181231
DDD;356420722;V;19780101;0055;0;0;20191231
DDD;694595177;V;19910101;0055;0;0;20181231
DDD;698207530;V;19880101;0055;0;0;20181231
DDD;442879367;M;19900101;0055;0;0;20181231
DDD;267486716;V;19860101;0055;0;0;20191231
DDD;264790728;M;19870101;0055;0;0;20191231
DDD;698872051;M;19880101;0055;0;0;20181231
DDD;457078174;V;19890101;0055;0;0;20181231
DDD;294979674;M;19820101;0055;0;0;20191231
DDD;282182614;V;19890101;0055;0;0;20191231
DDD;677683960;M;19750101;0055;0;0;20181231
DDD;455010613;V;19900101;0055;0;0;20181231
DDD;680069737;V;19930101;0055;0;0;20181231
DDD;288608567;M;19820101;0055;0;0;20191231
DDD;671909361;V;19860101;0055;0;0;20181231
DDD;563969598;M;19760101;0055;0;0;20181231
DDD;544449489;M;19900101;0055;0;0;20181231
DDD;547804677;V;19900101;0055;0;0;20181231
DDD;162837500;M;19700101;0055;0;0;20191231
DDD;542449959;M;19770101;0055;0;0;20181231
DDD;518775153;M;19900101;0055;0;0;20181231
DDD;559023448;V;19830101;0055;0;0;20181231
DDD;343466392;M;19880101;0055;0;0;20191231
DDD;342104098;V;19940101;0055;0;0;20191231
DDD;536685811;M;19930101;0055;0;0;20181231
DDD;345574259;M;19890101;0055;0;0;20191231
DDD;531384098;V;19880101;0055;0;0;20181231
DDD;522532835;V;19830101;0055;0;0;20181231
DDD;535082605;M;19810101;0055;0;0;20181231
DDD;565989588;V;19830101;0055;0;0;20181231
DDD;536709299;V;19880101;0055;0;0;20181231
DDD;345929189;V;19860101;0055;0;0;20191231
DDD;178081631;M;19860101;0055;0;0;20191231
DDD;538458810;V;19920101;0055;0;0;20181231
DDD;539350143;M;19720101;0055;0;0;20181231
DDD;542197005;M;19750101;0055;0;0;20181231
DDD;345643099;M;19900101;0055;0;0;20191231
DDD;563878708;M;19750101;0055;0;0;20181231
DDD;333350624;M;19920101;0055;0;0;20191231
DDD;589858724;M;19800101;0055;0;0;20181231
DDD;601798277;M;19900101;0055;0;0;20181231
DDD;602087264;V;19860101;0055;0;0;20181231
DDD;322906689;M;19910101;0055;0;0;20191231
DDD;318611574;M;19860101;0055;0;0;20191231
DDD;312452165;V;19780101;0055;0;0;20191231
DDD;310974884;M;19660101;0055;0;0;20191231
DDD;566633127;M;19870101;0055;0;0;20181231
DDD;341914051;M;19890101;0055;0;0;20191231
DDD;515572396;M;19890101;0055;0;0;20181231
DDD;346568601;M;19930101;0055;0;0;20191231
DDD;338250443;V;19950101;0055;0;0;20191231
DDD;472484941;V;19910101;0055;0;0;20181231
DDD;576700039;V;19910101;0055;0;0;20181231
DDD;579681427;V;19750101;0055;0;0;20181231
DDD;580276611;M;19820101;0055;0;0;20181231
DDD;585440753;M;19600101;0055;0;0;20181231
DDD;573616206;V;19930101;0055;0;0;20181231
DDD;431721914;M;19890101;0055;0;0;20181231
DDD;789353689;V;19880101;0055;0;0;20181231
DDD;251335384;M;19670101;0055;0;0;20191231
DDD;781615336;M;19880101;0055;0;0;20181231
DDD;391617990;V;19830101;0055;0;0;20191231
DDD;366656959;M;19820101;0055;0;0;20191231
DDD;262249831;M;19620101;0055;0;0;20191231
DDD;788006977;M;19700101;0055;0;0;20181231
DDD;365826509;M;19910101;0055;0;0;20191231
DDD;784943271;M;19850101;0055;0;0;20181231
DDD;262435243;M;19860101;0055;0;0;20191231
DDD;254683349;V;19830101;0055;0;0;20191231
DDD;784216762;V;19820101;0055;0;0;20181231
DDD;429226420;V;19880101;0055;0;0;20181231
DDD;254627018;M;19820101;0055;0;0;20191231
DDD;259392484;V;19690101;0055;0;0;20191231
DDD;258843821;M;19810101;0055;0;0;20191231
DDD;780664967;V;19830101;0055;0;0;20181231
DDD;784377985;M;19840101;0055;0;0;20181231
DDD;248890547;M;19770101;0055;0;0;20191231
DDD;248041952;M;19720101;0055;0;0;20191231
DDD;257384794;V;19830101;0055;0;0;20191231
DDD;246518728;V;19820101;0055;0;0;20191231
DDD;250163627;M;19660101;0055;0;0;20191231
DDD;418021971;V;19890101;0055;0;0;20181231
DDD;373680380;M;19890101;0055;0;0;20191231
DDD;781615336;M;19880101;0055;0;0;20191231
DDD;784377985;M;19840101;0055;0;0;20191231
DDD;788006977;M;19700101;0055;0;0;20191231
DDD;786281460;V;19790101;0055;0;0;20191231
DDD;789353689;V;19880101;0055;0;0;20191231
DDD;408117229;V;19820101;0055;0;0;20191231
DDD;671909361;V;19860101;0055;0;0;20191231
DDD;590361471;M;19900101;0055;0;0;20191231
DDD;598893958;M;19820101;0055;0;0;20191231
DDD;589858724;M;19800101;0055;0;0;20191231
DDD;669350593;M;19850101;0055;0;0;20191231
DDD;408832750;M;19910101;0055;0;0;20191231
DDD;602087264;V;19860101;0055;0;0;20191231
DDD;576700039;V;19910101;0055;0;0;20191231
DDD;563878708;M;19750101;0055;0;0;20191231
DDD;563969598;M;19760101;0055;0;0;20191231
DDD;642410836;M;19930101;0055;0;0;20191231
DDD;573616206;V;19930101;0055;0;0;20191231
DDD;591321944;M;19910101;0055;0;0;20191231
DDD;680069737;V;19930101;0055;0;0;20191231
DDD;677683960;M;19750101;0055;0;0;20191231
DDD;579681427;V;19750101;0055;0;0;20191231
DDD;585440753;M;19600101;0055;0;0;20191231
DDD;627262715;M;19950101;0055;0;0;20191231
DDD;612968881;V;19940101;0055;0;0;20191231
DDD;645226530;V;19860101;0055;0;0;20191231
DDD;651848817;M;19820101;0055;0;0;20191231
DDD;644004635;M;19920101;0055;0;0;20191231
DDD;629617264;M;19910101;0055;0;0;20191231
DDD;632833676;M;19880101;0055;0;0;20191231
DDD;635042155;M;19770101;0055;0;0;20191231
DDD;641525350;V;19920101;0055;0;0;20191231
DDD;418021971;V;19890101;0055;0;0;20191231
DDD;654393064;M;19900101;0055;0;0;20191231
DDD;694595177;V;19910101;0055;0;0;20191231
DDD;487765721;V;19890101;0055;0;0;20191231
DDD;431721914;M;19890101;0055;0;0;20191231
DDD;515572523;V;19940101;0055;0;0;20191231
DDD;522532835;V;19830101;0055;0;0;20191231
DDD;698207530;V;19880101;0055;0;0;20191231
DDD;695687547;V;19940101;0055;0;0;20191231
DDD;457078174;V;19890101;0055;0;0;20191231
DDD;392600783;V;19920101;0055;0;0;20191231
DDD;392930808;V;19930101;0055;0;0;20191231
DDD;456732748;V;19920101;0055;0;0;20191231
DDD;467040101;V;19760101;0055;0;0;20191231
DDD;515884600;V;19940101;0055;0;0;20191231
DDD;455010613;V;19900101;0055;0;0;20191231
DDD;472484941;V;19910101;0055;0;0;20191231
DDD;474993011;V;19810101;0055;0;0;20191231
DDD;45184451;V;19780101;0055;0;0;20191231
DDD;466317980;V;19840101;0055;0;0;20191231
DDD;512325985;V;19890101;0055;0;0;20191231
DDD;442879367;M;19900101;0055;0;0;20191231
DDD;541146816;M;19920101;0055;0;0;20191231
DDD;433162404;V;19930101;0055;0;0;20191231
DDD;539350143;M;19720101;0055;0;0;20191231
DDD;549290636;V;19940101;0055;0;0;20191231
DDD;780664967;V;19830101;0055;0;0;20191231
DDD;534265881;M;19870101;0055;0;0;20191231
DDD;535082605;M;19810101;0055;0;0;20191231
DDD;536685811;M;19930101;0055;0;0;20191231
DDD;536709299;V;19880101;0055;0;0;20191231
DDD;559023448;V;19830101;0055;0;0;20191231
DDD;538461134;V;19700101;0055;0;0;20191231
DDD;538458810;V;19920101;0055;0;0;20191231
DDD;338250443;V;19950101;0055;0;0;20201231
DDD;251335384;M;19670101;0055;0;0;20201231
DDD;288608567;M;19820101;0055;0;0;20201231
DDD;333350624;M;19920101;0055;0;0;20201231
DDD;341914051;M;19890101;0055;0;0;20201231
DDD;335911692;V;19830101;0055;0;0;20201231
DDD;203791063;M;19680101;0055;0;0;20201231
DDD;285327542;V;19900101;0055;0;0;20201231
DDD;349150514;M;19770101;0055;0;0;20201231
DDD;392930808;V;19930101;0055;0;0;20201231
DDD;235931859;V;19800101;0055;0;0;20201231
DDD;294979674;M;19820101;0055;0;0;20201231
DDD;342104098;V;19940101;0055;0;0;20201231
DDD;343466392;M;19880101;0055;0;0;20201231
DDD;250163627;M;19660101;0055;0;0;20201231
DDD;345643099;M;19900101;0055;0;0;20201231
DDD;400966194;M;19890101;0055;0;0;20201231
DDD;303562085;V;19640101;0055;0;0;20201231
DDD;161708565;V;19770101;0055;0;0;20201231
DDD;318329517;M;19730101;0055;0;0;20201231
DDD;257384794;V;19830101;0055;0;0;20201231
DDD;308818324;V;19870101;0055;0;0;20201231
DDD;258843821;M;19810101;0055;0;0;20201231
DDD;178081631;M;19860101;0055;0;0;20201231
DDD;310127232;M;19910101;0055;0;0;20201231
DDD;259392484;V;19690101;0055;0;0;20201231
DDD;267486716;V;19860101;0055;0;0;20201231
DDD;310974884;M;19660101;0055;0;0;20201231
DDD;224641365;V;19770101;0055;0;0;20201231
DDD;312452165;V;19780101;0055;0;0;20201231
DDD;318611574;M;19860101;0055;0;0;20201231
DDD;324324716;M;19910101;0055;0;0;20201231
DDD;262249831;M;19620101;0055;0;0;20201231
DDD;234882864;V;19780101;0055;0;0;20201231
DDD;289353890;M;19890101;0055;0;0;20201231
DDD;307410510;M;19790101;0055;0;0;20201231
DDD;398217445;V;19930101;0055;0;0;20201231
DDD;162837500;M;19700101;0055;0;0;20201231
DDD;319155552;V;19950101;0055;0;0;20201231
DDD;254683349;V;19830101;0055;0;0;20201231
DDD;254627018;M;19820101;0055;0;0;20201231
DDD;346568601;M;19930101;0055;0;0;20201231
DDD;322906689;M;19910101;0055;0;0;20201231
DDD;262435243;M;19860101;0055;0;0;20201231
DDD;322091408;M;19880101;0055;0;0;20201231
DDD;386732351;V;19840101;0055;0;0;20201231
DDD;243126608;V;19620101;0055;0;0;20201231
DDD;282182614;V;19890101;0055;0;0;20201231
DDD;373680380;M;19890101;0055;0;0;20201231
DDD;237056731;M;19840101;0055;0;0;20201231
DDD;264028107;V;19840101;0055;0;0;20201231
DDD;364911340;M;19940101;0055;0;0;20201231
DDD;196589932;M;19650101;0055;0;0;20201231
DDD;366656959;M;19820101;0055;0;0;20201231
DDD;365944548;V;19850101;0055;0;0;20201231
DDD;369656354;V;19840101;0055;0;0;20201231
DDD;388391187;V;19930101;0055;0;0;20201231
DDD;264790728;M;19870101;0055;0;0;20201231
DDD;391617990;V;19830101;0055;0;0;20201231
DDD;356420722;V;19780101;0055;0;0;20201231
DDD;246518728;V;19820101;0055;0;0;20201231
DDD;391584448;V;19850101;0055;0;0;20201231
DDD;284839801;V;19840101;0055;0;0;20201231
DDD;248041952;M;19720101;0055;0;0;20201231
DDD;392600783;V;19920101;0055;0;0;20201231
DDD;382538796;M;19840101;0055;0;0;20201231
DDD;236753191;V;19680101;0055;0;0;20201231
DDD;282852980;V;19930101;0055;0;0;20201231
DDD;376454172;M;19840101;0055;0;0;20201231
DDD;375829840;V;19950101;0055;0;0;20201231
DDD;228959541;M;19650101;0055;0;0;20201231
DDD;378074300;M;19950101;0055;0;0;20201231
DDD;385094967;V;19910101;0055;0;0;20201231
DDD;442879367;M;19900101;0055;0;0;20201231
DDD;591321944;M;19910101;0055;0;0;20201231
DDD;411794218;M;19950101;0055;0;0;20201231
DDD;456732748;V;19920101;0055;0;0;20201231
DDD;544950591;M;19970101;0055;0;0;20201231
DDD;585440753;M;19600101;0055;0;0;20201231
DDD;546435915;V;19890101;0055;0;0;20201231
DDD;694595177;V;19910101;0055;0;0;20201231
DDD;695687547;V;19940101;0055;0;0;20201231
DDD;457078174;V;19890101;0055;0;0;20201231
DDD;449928760;M;19950101;0055;0;0;20201231
DDD;654393064;M;19900101;0055;0;0;20201231
DDD;455833788;V;19780101;0055;0;0;20201231
DDD;691866003;V;19950101;0055;0;0;20201231
DDD;651848817;M;19820101;0055;0;0;20201231
DDD;590361471;M;19900101;0055;0;0;20201231
DDD;689332609;V;19950101;0055;0;0;20201231
DDD;689913180;M;19840101;0055;0;0;20201231
DDD;433162404;V;19930101;0055;0;0;20201231
DDD;589858724;M;19800101;0055;0;0;20201231
DDD;541146816;M;19920101;0055;0;0;20201231
DDD;484716535;M;19860101;0055;0;0;20201231
DDD;671909361;V;19860101;0055;0;0;20201231
DDD;680069737;V;19930101;0055;0;0;20201231
DDD;474993011;V;19810101;0055;0;0;20201231
DDD;45184451;V;19780101;0055;0;0;20201231
DDD;571368956;M;19890101;0055;0;0;20201231
DDD;669350593;M;19850101;0055;0;0;20201231
DDD;668288491;V;19860101;0055;0;0;20201231
DDD;563878708;M;19750101;0055;0;0;20201231
DDD;563969598;M;19760101;0055;0;0;20201231
DDD;782442431;M;19850101;0055;0;0;20201231
DDD;782608955;M;19850101;0055;0;0;20201231
DDD;677683960;M;19750101;0055;0;0;20201231
DDD;781615336;M;19880101;0055;0;0;20201231
DDD;786281460;V;19790101;0055;0;0;20201231
DDD;678950312;V;19950101;0055;0;0;20201231
DDD;784377985;M;19840101;0055;0;0;20201231
DDD;780664967;V;19830101;0055;0;0;20201231
DDD;559023448;V;19830101;0055;0;0;20201231
DDD;408832750;M;19910101;0055;0;0;20201231
DDD;472484941;V;19910101;0055;0;0;20201231
DDD;549290636;V;19940101;0055;0;0;20201231
DDD;579681427;V;19750101;0055;0;0;20201231
DDD;786065490;V;19890101;0055;0;0;20201231
DDD;435132027;V;19890101;0055;0;0;20201231
DDD;455010613;V;19900101;0055;0;0;20201231
DDD;573616206;V;19930101;0055;0;0;20201231
DDD;66624076;V;19620101;0055;0;0;20201231
DDD;552801385;V;19950101;0055;0;0;20201231
DDD;788006977;M;19700101;0055;0;0;20201231
DDD;789353689;V;19880101;0055;0;0;20201231
DDD;789372671;M;19950101;0055;0;0;20201231
DDD;576700039;V;19910101;0055;0;0;20201231
DDD;576928834;V;19920101;0055;0;0;20201231
DDD;536709299;V;19880101;0055;0;0;20201231
DDD;515884600;V;19940101;0055;0;0;20201231
DDD;448601320;M;19890101;0055;0;0;20201231
DDD;466317980;V;19840101;0055;0;0;20201231
DDD;528751901;V;19890101;0055;0;0;20201231
DDD;536685811;M;19930101;0055;0;0;20201231
DDD;509606634;V;19880101;0055;0;0;20201231
DDD;534265881;M;19870101;0055;0;0;20201231
DDD;629617264;M;19910101;0055;0;0;20201231
DDD;632833676;M;19880101;0055;0;0;20201231
DDD;627262715;M;19950101;0055;0;0;20201231
DDD;418021971;V;19890101;0055;0;0;20201231
DDD;598893958;M;19820101;0055;0;0;20201231
DDD;635042155;M;19770101;0055;0;0;20201231
DDD;641525350;V;19920101;0055;0;0;20201231
DDD;617729054;M;19930101;0055;0;0;20201231
DDD;447865048;M;19860101;0055;0;0;20201231
DDD;539350143;M;19720101;0055;0;0;20201231
DDD;644004635;M;19920101;0055;0;0;20201231
DDD;612968881;V;19940101;0055;0;0;20201231
DDD;538461134;V;19700101;0055;0;0;20201231
DDD;538458810;V;19920101;0055;0;0;20201231
DDD;467040101;V;19760101;0055;0;0;20201231
DDD;639039588;M;19880101;0055;0;0;20201231
DDD;639066719;V;19860101;0055;0;0;20201231
DDD;698207530;V;19880101;0055;0;0;20201231
DDD;609283083;M;19880101;0055;0;0;20171231
DDD;620044317;M;19870101;0055;0;0;20171231
DDD;620637937;M;19920101;0055;0;0;20171231
DDD;654393064;M;19900101;0055;0;0;20171231
DDD;447417398;M;19840101;0055;0;0;20171231
DDD;394203860;M;19880101;0055;0;0;20171231
DDD;624691098;M;19720101;0055;0;0;20171231
DDD;694595177;V;19910101;0055;0;0;20171231
DDD;698872051;M;19880101;0055;0;0;20171231
DDD;346568601;M;19930101;0055;0;0;20171231
DDD;345929189;V;19860101;0055;0;0;20171231
DDD;162837500;M;19700101;0055;0;0;20171231
DDD;698193622;M;19840101;0055;0;0;20171231
DDD;349150514;M;19770101;0055;0;0;20171231
DDD;228959541;M;19650101;0055;0;0;20171231
DDD;392600783;V;19920101;0055;0;0;20171231
DDD;638284538;M;19810101;0055;0;0;20171231
DDD;638194689;V;19890101;0055;0;0;20171231
DDD;378050788;V;19890101;0055;0;0;20171231
DDD;644998172;M;19890101;0055;0;0;20171231
DDD;677683960;M;19750101;0055;0;0;20171231
DDD;645226530;V;19860101;0055;0;0;20171231
DDD;408832750;M;19910101;0055;0;0;20171231
DDD;690475432;M;19840101;0055;0;0;20171231
DDD;386732351;V;19840101;0055;0;0;20171231
DDD;429226420;V;19880101;0055;0;0;20171231
DDD;408117229;V;19820101;0055;0;0;20171231
DDD;635042155;M;19770101;0055;0;0;20171231
DDD;355856571;M;19890101;0055;0;0;20171231
DDD;626204074;V;19860101;0055;0;0;20171231
DDD;163804660;V;19530101;0055;0;0;20171231
DDD;430739593;V;19790101;0055;0;0;20171231
DDD;650829966;V;19890101;0055;0;0;20171231
DDD;368630382;M;19910101;0055;0;0;20171231
DDD;366656959;M;19820101;0055;0;0;20171231
DDD;365826509;M;19910101;0055;0;0;20171231
DDD;384314727;V;19880101;0055;0;0;20171231
DDD;385094967;V;19910101;0055;0;0;20171231
DDD;250163627;M;19660101;0055;0;0;20171231
DDD;631382384;V;19860101;0055;0;0;20171231
DDD;251335384;M;19670101;0055;0;0;20171231
DDD;566633127;M;19870101;0055;0;0;20171231
DDD;565989588;V;19830101;0055;0;0;20171231
DDD;781615336;M;19880101;0055;0;0;20171231
DDD;285956789;V;19920101;0055;0;0;20171231
DDD;515572396;M;19890101;0055;0;0;20171231
DDD;518775153;M;19900101;0055;0;0;20171231
DDD;522532835;V;19830101;0055;0;0;20171231
DDD;487765721;V;19890101;0055;0;0;20171231
DDD;784943271;M;19850101;0055;0;0;20171231
DDD;585440753;M;19600101;0055;0;0;20171231
DDD;481102145;M;19810101;0055;0;0;20171231
DDD;583106242;V;19870101;0055;0;0;20171231
DDD;784377985;M;19840101;0055;0;0;20171231
DDD;784216762;V;19820101;0055;0;0;20171231
DDD;579681427;V;19750101;0055;0;0;20171231
DDD;572440893;V;19930101;0055;0;0;20171231
DDD;576700039;V;19910101;0055;0;0;20171231
DDD;248041952;M;19720101;0055;0;0;20171231
DDD;563878708;M;19750101;0055;0;0;20171231
DDD;254683349;V;19830101;0055;0;0;20171231
DDD;257384794;V;19830101;0055;0;0;20171231
DDD;542449959;M;19770101;0055;0;0;20171231
DDD;264790728;M;19870101;0055;0;0;20171231
DDD;258843821;M;19810101;0055;0;0;20171231
DDD;542197005;M;19750101;0055;0;0;20171231
DDD;538458810;V;19920101;0055;0;0;20171231
DDD;546435915;V;19890101;0055;0;0;20171231
DDD;259392484;V;19690101;0055;0;0;20171231
DDD;262249831;M;19620101;0055;0;0;20171231
DDD;262400223;M;19840101;0055;0;0;20171231
DDD;547804677;V;19900101;0055;0;0;20171231
DDD;243126608;V;19620101;0055;0;0;20171231
DDD;282182614;V;19890101;0055;0;0;20171231
DDD;203791063;M;19680101;0055;0;0;20171231
DDD;563574524;V;19890101;0055;0;0;20171231
DDD;563969598;M;19760101;0055;0;0;20171231
DDD;559023448;V;19830101;0055;0;0;20171231
DDD;267834590;M;19860101;0055;0;0;20171231
DDD;267486716;V;19860101;0055;0;0;20171231
DDD;531384098;V;19880101;0055;0;0;20171231
DDD;535082605;M;19810101;0055;0;0;20171231
DDD;536709299;V;19880101;0055;0;0;20171231
DDD;563207570;M;19730101;0055;0;0;20171231
DDD;789553173;M;19890101;0055;0;0;20171231
DDD;333350624;M;19920101;0055;0;0;20171231
DDD;457078174;V;19890101;0055;0;0;20171231
DDD;237056731;M;19840101;0055;0;0;20171231
DDD;789353689;V;19880101;0055;0;0;20171231
DDD;236753191;V;19680101;0055;0;0;20171231
DDD;196589932;M;19650101;0055;0;0;20171231
DDD;602087264;V;19860101;0055;0;0;20171231
DDD;788006977;M;19700101;0055;0;0;20171231
DDD;339143270;V;19850101;0055;0;0;20171231
DDD;234882864;V;19780101;0055;0;0;20171231
DDD;341914051;M;19890101;0055;0;0;20171231
DDD;235029415;V;19720101;0055;0;0;20171231
DDD;455010613;V;19900101;0055;0;0;20171231
DDD;235931859;V;19800101;0055;0;0;20171231
DDD;603719095;V;19860101;0055;0;0;20171231
DDD;653275188;M;19880101;0055;0;0;20171231
DDD;124885292;M;19840101;0055;0;0;20171231
DDD;306084599;V;19860101;0055;0;0;20171231
DDD;787468787;M;19800101;0055;0;0;20171231
DDD;589858724;M;19800101;0055;0;0;20171231
DDD;309343909;V;19880101;0055;0;0;20171231
DDD;303848357;V;19870101;0055;0;0;20171231
DDD;303562085;V;19640101;0055;0;0;20171231
DDD;472484941;V;19910101;0055;0;0;20171231
DDD;243095830;V;19810101;0055;0;0;20171231
DDD;302852170;V;19800101;0055;0;0;20171231
DDD;315750612;V;19880101;0055;0;0;20171231
DDD;329415980;M;19870101;0055;0;0;20171231
DDD;324915644;V;19890101;0055;0;0;20171231
DDD;787688258;V;19870101;0055;0;0;20171231
DDD;322906689;M;19910101;0055;0;0;20171231
DDD;464414130;V;19890101;0055;0;0;20171231
DDD;239555929;M;19650101;0055;0;0;20171231
DDD;312452165;V;19780101;0055;0;0;20171231
DDD;467040101;V;19760101;0055;0;0;20171231
DDD;313901532;V;19900101;0055;0;0;20171231
DDD;285519741;M;19900101;0056;0;0;20181231
DDD;786634083;V;19910101;0056;0;0;20201231
DDD;146343766;M;19840101;0057;0;0;20181231
DDD;299535282;V;19750101;0057;0;0;20191231
DDD;353748692;M;19950101;0057;0;0;20181231
DDD;409558685;M;19900101;0057;0;0;20181231
DDD;409565014;M;19880101;0057;0;0;20181231
DDD;299535282;V;19750101;0057;0;0;20181231
DDD;405416093;M;19930101;0057;0;0;20181231
DDD;511965101;V;19880101;0057;0;0;20181231
DDD;422083749;V;19870101;0057;0;0;20181231
DDD;609948148;M;19860101;0057;0;0;20181231
DDD;333202562;V;19930101;0057;0;0;20181231
DDD;333202562;V;19930101;0057;0;0;20191231
DDD;146343766;M;19840101;0057;0;0;20191231
DDD;447565593;V;19920101;0057;0;0;20181231
DDD;379756907;M;19920101;0057;0;0;20181231
DDD;353748692;M;19950101;0057;0;0;20191231
DDD;560641838;V;19860101;0057;0;0;20191231
DDD;447565593;V;19920101;0057;0;0;20191231
DDD;511965101;V;19880101;0057;0;0;20191231
DDD;422083749;V;19870101;0057;0;0;20191231
DDD;450464342;V;19940101;0057;0;0;20191231
DDD;486906528;V;19920101;0057;0;0;20191231
DDD;471545326;M;19930101;0057;0;0;20191231
DDD;654421176;M;19900101;0057;0;0;20191231
DDD;690178365;V;19960101;0057;0;0;20191231
DDD;643187612;V;19890101;0057;0;0;20191231
DDD;409565014;M;19880101;0057;0;0;20191231
DDD;409558685;M;19900101;0057;0;0;20191231
DDD;299535282;V;19750101;0057;0;0;20201231
DDD;243456662;V;19750101;0057;0;0;20201231
DDD;285550164;V;19750101;0057;0;0;20201231
DDD;146343766;M;19840101;0057;0;0;20201231
DDD;333202562;V;19930101;0057;0;0;20201231
DDD;359012011;M;19920101;0057;0;0;20201231
DDD;409565014;M;19880101;0057;0;0;20201231
DDD;511965101;V;19880101;0057;0;0;20201231
DDD;471545326;M;19930101;0057;0;0;20201231
DDD;490031820;V;19890101;0057;0;0;20201231
DDD;562059221;M;19860101;0057;0;0;20201231
DDD;478124868;V;19970101;0057;0;0;20201231
DDD;560641838;V;19860101;0057;0;0;20201231
DDD;486906528;V;19920101;0057;0;0;20201231
DDD;669889913;V;19970101;0057;0;0;20201231
DDD;590918411;M;19900101;0057;0;0;20201231
DDD;690178365;V;19960101;0057;0;0;20201231
DDD;643187612;V;19890101;0057;0;0;20201231
DDD;654421176;M;19900101;0057;0;0;20201231
DDD;598237451;M;19900101;0057;0;0;20201231
DDD;642223493;M;19860101;0057;0;0;20201231
DDD;450464342;V;19940101;0057;0;0;20201231
DDD;508217428;V;19870101;0057;0;0;20201231
DDD;422083749;V;19870101;0057;0;0;20201231
DDD;422083749;V;19870101;0057;0;0;20171231
DDD;334943248;M;19820101;0057;0;0;20171231
DDD;344743475;M;19840101;0057;0;0;20171231
DDD;405416093;M;19930101;0057;0;0;20171231
DDD;513406620;M;19880101;0057;0;0;20171231
DDD;370439356;M;19910101;0057;0;0;20171231
DDD;375075848;V;19860101;0057;0;0;20171231
DDD;146343766;M;19840101;0057;0;0;20171231
DDD;409565014;M;19880101;0057;0;0;20171231
DDD;599925710;M;19830101;0057;0;0;20171231
DDD;409558685;M;19900101;0057;0;0;20171231
DDD;333202562;V;19930101;0057;0;0;20171231
DDD;447565593;V;19920101;0057;0;0;20171231
DDD;628998929;M;19850101;0057;0;0;20171231
DDD;609948148;M;19860101;0057;0;0;20171231
DDD;66214481;V;19540101;0057;0;0;20171231
DDD;353748692;M;19950101;0057;0;0;20171231
DDD;438832321;V;19850101;0057;0;0;20171231
DDD;525134286;M;19880101;0057;0;0;20171231
DDD;307753261;M;19820101;0057;0;0;20171231
DDD;251296854;V;19790101;0059;0;0;20191231
DDD;683559052;M;19910101;0059;0;0;20181231
DDD;629570863;V;19840101;0059;0;0;20181231
DDD;478553473;M;19780101;0059;0;0;20181231
DDD;533337257;V;19860101;0059;0;0;20181231
DDD;529798468;V;19880101;0059;0;0;20181231
DDD;296535283;M;19880101;0059;0;0;20181231
DDD;407983435;V;19890101;0059;0;0;20181231
DDD;697394079;V;19890101;0059;0;0;20181231
DDD;407983435;V;19890101;0059;0;0;20191231
DDD;478553473;M;19780101;0059;0;0;20191231
DDD;529798468;V;19880101;0059;0;0;20191231
DDD;683559052;M;19910101;0059;0;0;20191231
DDD;697394079;V;19890101;0059;0;0;20191231
DDD;445224216;V;19850101;0059;0;0;20191231
DDD;629570863;V;19840101;0059;0;0;20191231
DDD;284176923;V;19630101;0059;0;0;20201231
DDD;317250363;V;19850101;0059;0;0;20201231
DDD;683691744;V;19910101;0059;0;0;20201231
DDD;697394079;V;19890101;0059;0;0;20201231
DDD;683559052;M;19910101;0059;0;0;20201231
DDD;468763149;M;19900101;0059;0;0;20201231
DDD;529798468;V;19880101;0059;0;0;20201231
DDD;629570863;V;19840101;0059;0;0;20201231
DDD;478553473;M;19780101;0059;0;0;20201231
