Instcode;Unieknr;Volgnrar;Aadnstvb;Ingdatdv;Eindatdv;HOOPgeb;Functcat;WelGeenHGL;Salschal;Taakomv;Aanst_22;Peildat
DDD;382538796;5;T;20190101;99990101;NATU;21010;0;10;10000;T;20191231
DDD;382538796;5;T;20190101;99990101;NATU;21010;0;10;10000;T;20201231
DDD;38264151;1;V;19910101;99990101;DIV;60120;0;10;10000;V;20181231
DDD;38264151;1;V;19910101;99990101;DIV;60120;0;10;10000;V;20191231
DDD;38264151;1;V;19910101;99990101;DIV;60120;0;10;10000;V;20201231
DDD;38264151;1;V;19910101;99990101;DIV;60120;0;10;10000;V;20171231
DDD;383335839;1;T;20190101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;383335839;1;T;20190101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;383484844;1;T;20160101;20190101;G&M;10830;0;11;10000;T;20181231
DDD;383484844;1;T;20160101;99990101;G&M;10830;0;11;10000;T;20171231
DDD;383664164;1;T;20200101;99990101;T&C;10830;0;11;8000;T;20201231
DDD;383861920;1;T;20140101;99990101;NATU;10830;0;11;10000;T;20181231
DDD;383861920;1;T;20140101;99990101;NATU;10830;0;11;10000;T;20191231
DDD;383861920;1;T;20140101;99990101;NATU;10830;0;11;10000;T;20171231
DDD;384314727;1;T;20130101;99990101;G&M;11010;0;10;8000;T;20171231
DDD;385094967;1;T;20170101;99990101;T&C;11010;0;10;10000;T;20181231
DDD;385094967;1;T;20170101;99990101;T&C;11010;0;10;10000;T;20191231
DDD;385094967;1;T;20170101;99990101;T&C;11010;0;10;10000;T;20201231
DDD;385094967;1;T;20170101;99990101;T&C;11010;0;10;10000;T;20171231
DDD;385444581;1;T;20180101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;385444581;1;T;20180101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;385444581;1;T;20180101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;386732351;3;V;20140101;99990101;NATU;10710;0;12;10000;V;20181231
DDD;386732351;3;V;20140101;99990101;NATU;10710;0;12;10000;V;20191231
DDD;386732351;3;V;20140101;99990101;NATU;10710;0;12;10000;V;20201231
DDD;386732351;3;T;20140101;99990101;NATU;10720;0;11;10000;L;20171231
DDD;387113282;1;T;20200101;99990101;G&M;11010;0;10;10000;T;20201231
DDD;387264454;1;T;20190101;20190101;G&M;21040;0;7;10000;T;20191231
DDD;388140524;2;T;20180101;99990101;NATU;10840;0;10;10000;T;20181231
DDD;388391187;1;T;20190101;99990101;G&M;21040;0;7;8000;T;20191231
DDD;388391187;1;T;20190101;99990101;G&M;21040;0;7;8000;T;20201231
DDD;38865353;12;T;20140101;20180101;NATU;10840;0;10;10000;T;20171231
DDD;389266595;2;T;20180101;99990101;T&C;10940;0;10;5000;K;20181231
DDD;389721699;2;T;20190101;20190101;NATU;10840;0;10;10000;T;20191231
DDD;390617622;1;T;20160101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;390617622;1;T;20160101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;390617622;3;T;20200101;99990101;NATU;10840;0;10;9500;T;20201231
DDD;390617622;1;T;20160101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;390948396;2;T;20190101;99990101;G&M;10830;0;11;10000;T;20191231
DDD;391584448;1;T;20200101;99990101;G&M;10720;0;11;10000;K;20201231
DDD;391617990;3;T;20180101;99990101;NATU;10840;0;10;10000;T;20181231
DDD;391617990;3;V;20180101;99990101;NATU;10720;0;11;10000;V;20191231
DDD;391617990;3;V;20180101;99990101;NATU;10720;0;11;10000;V;20201231
DDD;39216359;9;V;20000101;99990101;G&M;10610;0;14;10000;V;20181231
DDD;39216359;9;V;20000101;99990101;G&M;10520;1;16;10000;V;20191231
DDD;39216359;9;V;20000101;99990101;G&M;10520;1;16;10000;V;20201231
DDD;39216359;9;V;20000101;99990101;G&M;10610;0;14;10000;L;20171231
DDD;392600783;3;T;20170101;99990101;G&M;11010;0;10;4000;T;20181231
DDD;392600783;3;T;20170101;99990101;G&M;11010;0;10;8000;T;20191231
DDD;392600783;3;T;20170101;99990101;G&M;11010;0;10;8000;T;20201231
DDD;392600783;3;T;20170101;99990101;G&M;11010;0;10;10000;T;20171231
DDD;392930808;1;T;20190101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;392930808;1;T;20190101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;393012480;3;T;20190101;99990101;G&M;11010;0;10;8000;T;20191231
DDD;393012480;3;T;20190101;99990101;G&M;11010;0;10;8000;T;20201231
DDD;393301217;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;393301217;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;393301217;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;393301217;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;394203860;2;T;20140101;99990101;G&M;11010;0;10;10000;T;20171231
DDD;395200622;1;T;20160101;99990101;RECH;11010;0;10;10000;T;20181231
DDD;395200622;1;T;20160101;20160101;RECH;11010;0;10;10000;T;20191231
DDD;395200622;1;T;20160101;99990101;RECH;11010;0;10;10000;T;20171231
DDD;395772259;1;T;20180101;99990101;NATU;10840;0;10;10000;T;20181231
DDD;395772259;1;T;20180101;99990101;NATU;10840;0;10;10000;T;20191231
DDD;395772259;1;T;20180101;99990101;NATU;10840;0;10;10000;T;20201231
DDD;395944653;1;T;20200101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;396449723;1;T;20200101;20210101;G&M;10620;0;13;10000;K;20201231
DDD;398217445;2;T;20200101;20200101;G&M;21040;0;7;4000;T;20201231
DDD;398439502;1;T;20180101;99990101;NATU;10840;0;10;10000;T;20181231
DDD;398439502;1;T;20180101;99990101;NATU;10840;0;10;10000;T;20191231
DDD;398439502;1;T;20180101;99990101;NATU;10840;0;10;10000;T;20201231
DDD;400644861;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;400644861;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;400644861;1;T;20170101;99990101;NATU;11010;0;10;8000;T;20201231
DDD;400644861;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;400966194;1;T;20200101;99990101;NATU;10840;0;10;10000;T;20201231
DDD;401364306;1;V;20110101;99990101;G&M;10720;0;11;4500;V;20181231
DDD;401364306;1;V;20110101;99990101;G&M;10710;0;12;10000;V;20191231
DDD;401364306;1;V;20110101;99990101;G&M;10710;0;12;10000;V;20201231
DDD;401364306;1;V;20110101;99990101;G&M;10720;0;11;10000;L;20171231
DDD;401493172;1;T;20180101;99990101;NATU;10840;0;10;10000;T;20181231
DDD;401493172;1;T;20180101;99990101;NATU;10840;0;10;10000;T;20191231
DDD;401493172;1;T;20180101;99990101;NATU;10840;0;10;10000;T;20201231
DDD;401793660;1;T;20170101;99990101;G&M;10720;0;10;10000;K;20171231
DDD;402132390;1;V;20150101;99990101;NATU;10830;0;11;10000;V;20181231
DDD;402132390;1;V;20150101;99990101;NATU;10830;0;11;10000;V;20191231
DDD;402132390;1;V;20150101;99990101;NATU;10830;0;11;10000;V;20201231
DDD;402132390;1;V;20150101;99990101;NATU;10830;0;11;10000;V;20171231
DDD;402177592;1;T;20170101;99990101;NATU;10840;0;10;10000;T;20181231
DDD;402177592;1;T;20170101;99990101;NATU;10840;0;10;10000;T;20171231
DDD;402661788;1;T;20160101;99990101;T&C;11010;0;10;10000;T;20181231
DDD;402661788;1;T;20160101;99990101;T&C;11010;0;10;8000;T;20191231
DDD;402661788;1;T;20160101;99990101;T&C;11010;0;10;10000;T;20171231
DDD;403094707;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;403094707;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;403094707;1;T;20170101;20210101;NATU;11010;0;10;10000;T;20201231
DDD;403094707;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;403541237;2;T;20160101;99990101;T&C;11010;0;10;10000;T;20181231
DDD;403541237;2;T;20160101;20160101;T&C;11010;0;10;10000;T;20191231
DDD;403541237;2;T;20160101;99990101;T&C;11010;0;10;10000;T;20171231
DDD;403624216;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;403624216;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;403624216;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;403624216;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;404704865;1;T;20150101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;404704865;1;T;20150101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;405416093;1;T;20150101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;405416093;1;T;20150101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;405896827;1;T;20170101;99990101;G&M;20620;0;11;5000;T;20181231
DDD;405896827;1;V;20170101;99990101;G&M;20620;0;11;5000;V;20191231
DDD;405896827;1;V;20170101;99990101;G&M;20620;0;11;5000;V;20201231
DDD;405896827;1;T;20170101;99990101;G&M;20620;0;11;5000;T;20171231
DDD;406084493;1;T;20150101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;406084493;1;T;20150101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;407819337;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;407819337;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;407819337;1;T;20170101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;407983435;1;T;20150101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;407983435;4;T;20190101;20190101;NATU;10840;0;10;10000;T;20191231
DDD;407983435;1;T;20150101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;408117229;1;T;20130101;20190101;NATU;10840;0;10;5000;T;20181231
DDD;408117229;4;T;20190101;20190101;NATU;10840;0;10;6000;T;20191231
DDD;408117229;1;T;20130101;99990101;NATU;10840;0;10;5000;T;20171231
DDD;408569838;1;T;20200101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;408688597;1;T;20140101;20180101;NATU;11010;0;10;10000;T;20171231
DDD;408832750;3;T;20170101;99990101;G&M;11010;0;10;10000;T;20181231
DDD;408832750;3;T;20170101;99990101;G&M;11010;0;10;10000;T;20191231
DDD;408832750;3;T;20170101;99990101;G&M;11010;0;10;10000;T;20201231
DDD;408832750;3;T;20170101;99990101;G&M;11010;0;10;10000;T;20171231
DDD;408934237;4;T;20180101;99990101;G&M;10830;0;11;4000;T;20181231
DDD;408934237;4;T;20180101;99990101;G&M;10830;0;11;4000;T;20191231
DDD;40945588;2;V;19960101;99990101;G&M;10940;0;11;10000;V;20181231
DDD;40945588;2;V;19960101;99990101;G&M;10940;0;11;10000;V;20191231
DDD;40945588;2;V;19960101;99990101;G&M;10940;0;11;10000;V;20201231
DDD;40945588;2;V;19960101;99990101;G&M;10940;0;11;10000;L;20171231
DDD;409558685;1;T;20170101;99990101;NATU;10840;0;10;10000;T;20181231
DDD;409558685;1;T;20170101;99990101;NATU;10840;0;10;10000;T;20191231
DDD;409558685;1;T;20170101;99990101;NATU;10840;0;10;10000;T;20171231
DDD;409565014;1;T;20160101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;409565014;1;T;20160101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;409565014;1;T;20160101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;409565014;1;T;20160101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;410030793;2;T;20170101;99990101;G&M;10940;0;10;10000;K;20181231
DDD;410030793;2;T;20170101;99990101;G&M;10940;0;10;8000;K;20171231
DDD;41062425;1;V;20020101;99990101;DIV;70330;0;11;8500;V;20181231
DDD;41062425;1;V;20020101;99990101;DIV;70330;0;11;8500;V;20191231
DDD;41062425;1;V;20020101;99990101;DIV;70330;0;11;8500;V;20201231
DDD;41062425;1;V;20020101;99990101;DIV;70330;0;11;8500;V;20171231
DDD;411247741;1;T;20200101;99990101;G&M;10720;0;11;10000;K;20201231
DDD;41125398;1;V;19880101;99990101;T&C;10510;1;18;10000;V;20181231
DDD;41125398;1;V;19880101;99990101;T&C;10510;1;18;10000;V;20191231
DDD;41125398;1;V;19880101;99990101;T&C;10510;1;18;10000;V;20201231
DDD;41125398;1;V;19880101;99990101;T&C;10510;1;18;10000;L;20171231
DDD;411276790;1;T;20200101;99990101;G&M;10840;0;10;8000;T;20201231
DDD;411794218;1;T;20200101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;41201181;3;V;19850101;99990101;G&M;10520;1;16;10000;V;20181231
DDD;41201181;3;V;19850101;99990101;G&M;10520;1;16;10000;V;20191231
DDD;41201181;3;V;19850101;99990101;G&M;10520;1;16;10000;V;20201231
DDD;41201181;3;V;19850101;99990101;G&M;10520;1;16;10000;L;20171231
DDD;412412256;1;V;20120101;99990101;NATU;10520;1;16;10000;V;20181231
DDD;412412256;1;V;20120101;99990101;NATU;10520;1;16;10000;V;20191231
DDD;412412256;1;V;20120101;99990101;NATU;10520;1;16;10000;V;20201231
DDD;412412256;1;V;20120101;99990101;NATU;10520;1;16;10000;L;20171231
DDD;41326586;1;V;19910101;99990101;RECH;10620;0;13;10000;V;20181231
DDD;41326586;1;V;19910101;99990101;RECH;10620;0;13;10000;L;20171231
DDD;41398104;1;T;20180101;99990101;NATU;100220;0;8;8000;T;20181231
DDD;41398104;1;V;20180101;99990101;NATU;100220;0;8;8000;V;20191231
DDD;41398104;1;V;20180101;99990101;NATU;100220;0;8;8000;V;20201231
DDD;414607264;2;V;20140101;99990101;NATU;10520;1;16;10000;V;20181231
DDD;414607264;2;V;20140101;99990101;NATU;10520;1;16;10000;V;20191231
DDD;414607264;2;V;20140101;99990101;NATU;10520;1;16;10000;V;20201231
DDD;414607264;2;V;20140101;99990101;NATU;10520;1;16;10000;L;20171231
DDD;414686268;1;T;20150101;99990101;G&M;10720;0;11;10000;L;20181231
DDD;414686268;1;T;20150101;99990101;G&M;10720;0;11;10000;T;20191231
DDD;414686268;1;T;20150101;99990101;G&M;10720;0;11;10000;L;20201231
DDD;414686268;1;T;20150101;99990101;G&M;10720;0;11;10000;L;20171231
DDD;414720634;1;T;20180101;99990101;NATU;10830;0;11;10000;T;20181231
DDD;414720634;1;T;20180101;99990101;NATU;10830;0;11;10000;T;20191231
DDD;414720634;1;T;20180101;99990101;NATU;10830;0;11;10000;T;20201231
DDD;415966230;1;T;20190101;99990101;NATU;10840;0;10;10000;T;20191231
DDD;415966230;1;T;20190101;99990101;NATU;10830;0;11;10000;T;20201231
DDD;416338215;5;T;20180101;20190101;NATU;10840;0;10;10000;T;20181231
DDD;416893781;2;T;20180101;99990101;NATU;10830;0;11;10000;T;20181231
DDD;416893781;2;T;20180101;99990101;NATU;10830;0;11;10000;T;20191231
DDD;416997818;1;T;20190101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;416997818;1;T;20190101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;417075266;1;V;20100101;99990101;NATU;10840;0;10;10000;V;20181231
DDD;417075266;1;V;20100101;99990101;NATU;10840;0;10;10000;V;20191231
DDD;417075266;1;V;20100101;99990101;NATU;10840;0;10;10000;V;20201231
DDD;417075266;1;V;20100101;99990101;NATU;10840;0;10;10000;V;20171231
DDD;417082422;1;T;20190101;99990101;G&M;11010;0;10;10000;T;20191231
DDD;417082422;1;T;20190101;99990101;G&M;11010;0;10;10000;T;20201231
DDD;417566012;1;T;20200101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;417725888;1;T;20180101;99990101;NATU;10840;0;10;10000;T;20181231
DDD;417725888;1;T;20180101;99990101;NATU;10840;0;10;10000;T;20191231
DDD;417725888;1;T;20180101;99990101;NATU;10840;0;10;10000;T;20201231
DDD;417791749;1;T;20150101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;417791749;1;T;20150101;20150101;NATU;11010;0;10;10000;T;20191231
DDD;417791749;1;T;20150101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;417832205;1;T;20150101;99990101;NATU;10830;0;11;10000;T;20171231
DDD;418021971;1;T;20180101;99990101;DIV;20110;0;7;10000;T;20181231
DDD;418021971;1;T;20180101;99990101;DIV;20110;0;7;8000;T;20191231
DDD;418021971;3;T;20200101;99990101;G&M;70340;0;10;7000;T;20201231
DDD;419524922;1;T;20180101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;419524922;1;T;20180101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;419524922;1;T;20180101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;420421828;4;T;20190101;99990101;G&M;10830;0;11;10000;T;20191231
DDD;420421828;4;T;20190101;99990101;G&M;10830;0;11;10000;T;20201231
DDD;420421828;1;T;20140101;99990101;G&M;11010;0;10;10000;T;20171231
DDD;422083749;1;T;20170101;99990101;T&C;10830;0;11;7500;T;20181231
DDD;422083749;1;T;20170101;99990101;T&C;10830;0;11;7500;T;20191231
DDD;422083749;2;T;20200101;20200101;T&C;10930;0;11;2000;K;20201231
DDD;422083749;1;T;20170101;20200101;T&C;10830;0;11;7500;T;20201231
DDD;422083749;1;T;20170101;99990101;T&C;10830;0;11;7500;T;20171231
DDD;422212416;1;T;20150101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;422212416;4;T;20200101;20200101;NATU;10840;0;10;10000;T;20201231
DDD;422212416;1;T;20150101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;422256437;1;T;20150101;99990101;G&M;10720;0;11;10000;L;20181231
DDD;422256437;1;T;20150101;99990101;G&M;10720;0;11;10000;T;20191231
DDD;422256437;1;T;20150101;99990101;G&M;10720;0;11;10000;L;20201231
DDD;422256437;1;T;20150101;99990101;G&M;10720;0;11;10000;L;20171231
DDD;422409005;1;T;20190101;99990101;NATU;10840;0;10;10000;T;20191231
DDD;422409005;1;T;20190101;99990101;NATU;10840;0;10;10000;T;20201231
DDD;422982994;1;T;20190101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;422982994;1;T;20190101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;423686646;1;T;20200101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;42403654;18;V;20010101;99990101;NATU;70910;0;12;5000;V;20181231
DDD;42403654;18;V;20010101;99990101;NATU;70910;0;12;5000;V;20191231
DDD;42403654;18;V;20010101;99990101;NATU;70910;0;12;5000;V;20201231
DDD;42403654;18;V;20010101;99990101;NATU;70910;0;12;5000;V;20171231
DDD;424385173;1;T;20160101;99990101;NATU;10840;0;10;10000;T;20171231
DDD;424675931;1;T;20180101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;424675931;1;T;20180101;99990101;NATU;11010;0;10;10000;T;20191231
DDD;424675931;1;T;20180101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;425789857;1;T;20190101;99990101;NATU;10840;0;10;10000;T;20191231
DDD;425789857;1;T;20190101;99990101;NATU;10840;0;11;10000;T;20201231
DDD;426185176;1;T;20170101;99990101;G&M;10830;0;11;10000;T;20181231
DDD;426185176;1;T;20170101;99990101;G&M;10830;0;11;10000;T;20171231
DDD;428265716;1;T;20190101;99990101;NATU;10830;0;11;10000;T;20191231
DDD;428265716;1;T;20190101;99990101;NATU;10830;0;11;10000;T;20201231
DDD;428654934;1;T;20130101;20180101;NATU;10840;0;10;10000;T;20181231
DDD;428654934;1;T;20130101;99990101;NATU;10840;0;10;10000;T;20171231
DDD;428699108;4;T;20160101;99990101;G&M;10940;0;10;6500;K;20171231
DDD;42890420;1;T;20140101;20180101;NATU;11010;0;10;10000;T;20171231
DDD;42894877;1;V;19860101;99990101;RECH;30820;0;7;10000;V;20181231
DDD;42894877;1;V;19860101;99990101;RECH;30820;0;7;10000;V;20191231
DDD;42894877;1;V;19860101;99990101;RECH;30820;0;7;10000;V;20201231
DDD;42894877;1;V;19860101;99990101;RECH;30820;0;7;10000;V;20171231
DDD;42897676;1;V;19820101;99990101;G&M;100230;0;7;4000;V;20181231
DDD;42897676;2;V;19940101;99990101;DIV;51910;0;7;5000;V;20181231
DDD;42897676;2;V;19940101;99990101;DIV;51910;0;7;5000;V;20191231
DDD;42897676;1;V;19820101;99990101;G&M;100230;0;7;4000;V;20191231
DDD;42897676;2;V;19940101;99990101;DIV;51910;0;7;5000;V;20171231
DDD;42897676;1;V;19820101;99990101;G&M;100230;0;7;4000;V;20171231
DDD;429226420;2;T;20140101;99990101;G&M;11010;0;10;8000;T;20181231
DDD;429226420;2;T;20140101;99990101;G&M;11010;0;10;8000;T;20171231
DDD;42922836;1;V;19800101;99990101;T&C;30830;0;6;3500;V;20181231
DDD;42922836;1;V;19800101;99990101;T&C;30830;0;6;3500;V;20191231
DDD;42922836;1;V;19800101;99990101;T&C;30830;0;6;3500;V;20171231
DDD;42945227;1;V;20080101;99990101;DIV;30820;0;7;7000;V;20181231
DDD;42945227;1;V;20080101;99990101;DIV;30820;0;7;7000;V;20191231
DDD;42945227;1;V;20080101;99990101;DIV;30820;0;7;7000;V;20201231
DDD;42945227;1;V;20080101;99990101;DIV;30830;0;6;7000;V;20171231
DDD;42949530;1;V;20010101;99990101;DIV;60130;0;9;10000;V;20181231
DDD;42949530;1;V;20010101;99990101;DIV;60130;0;9;10000;V;20191231
DDD;42949530;1;V;20010101;99990101;DIV;60130;0;9;10000;V;20201231
DDD;42949530;1;V;20010101;99990101;DIV;60130;0;9;10000;V;20171231
DDD;42983592;2;V;19890101;99990101;DIV;100420;0;9;10000;V;20181231
DDD;42983592;2;V;19890101;99990101;DIV;100420;0;9;10000;V;20171231
DDD;43001663;1;V;20020101;99990101;NATU;80710;0;8;5000;V;20181231
DDD;43001663;1;V;20020101;20020101;NATU;80710;0;8;5000;V;20191231
DDD;43001663;1;V;20020101;99990101;NATU;80710;0;8;5000;V;20171231
DDD;43045448;10;V;20040101;99990101;T&C;10710;0;12;8000;V;20181231
DDD;43045448;10;V;20040101;99990101;T&C;10710;0;12;8000;V;20191231
DDD;43045448;10;V;20040101;20210101;T&C;10710;0;12;8000;V;20201231
DDD;43045448;10;V;20040101;99990101;T&C;10710;0;12;8000;L;20171231
DDD;43068807;1;V;19890101;99990101;NATU;80420;0;10;7000;V;20181231
DDD;43068807;1;V;19890101;99990101;NATU;80420;0;10;7000;V;20171231
DDD;430739593;1;T;20170101;99990101;NATU;10830;0;11;10000;T;20171231
DDD;43075033;1;V;19790101;99990101;T&C;30130;0;8;10000;V;20181231
DDD;43075033;1;V;19790101;99990101;T&C;30130;0;8;10000;V;20191231
DDD;43075033;1;V;19790101;99990101;T&C;30130;0;8;10000;V;20201231
DDD;43075033;1;V;19790101;99990101;T&C;30130;0;8;10000;V;20171231
DDD;43092086;1;V;20030101;99990101;DIV;51020;0;5;5000;V;20181231
DDD;43092086;1;V;20030101;99990101;DIV;51020;0;5;5000;V;20191231
DDD;43092086;1;V;20030101;20210101;DIV;51020;0;5;5000;V;20201231
DDD;43092086;1;V;20030101;99990101;DIV;51020;0;5;5000;V;20171231
DDD;43098873;2;V;19960101;99990101;G&M;30810;0;8;7000;V;20181231
DDD;43098873;2;V;19960101;99990101;G&M;30810;0;8;7000;V;20171231
DDD;43109165;10;V;20000101;99990101;DIV;30820;0;7;9000;V;20181231
DDD;43109165;10;V;20000101;99990101;DIV;30820;0;7;9000;V;20191231
DDD;43109165;10;V;20000101;99990101;DIV;30820;0;7;9000;V;20201231
DDD;43109165;10;V;20000101;99990101;DIV;30820;0;7;9000;V;20171231
DDD;431228686;2;V;20110101;99990101;NATU;10710;0;12;10000;V;20181231
DDD;431228686;2;V;20110101;99990101;NATU;10710;0;12;10000;V;20191231
DDD;431228686;2;V;20110101;99990101;NATU;10710;0;12;10000;V;20201231
DDD;431228686;2;V;20110101;99990101;NATU;10710;0;12;10000;L;20171231
DDD;431289055;1;T;20170101;99990101;G&M;11010;0;10;10000;T;20181231
DDD;431289055;1;T;20170101;99990101;G&M;11010;0;10;10000;T;20191231
DDD;431289055;1;T;20170101;99990101;G&M;11010;0;10;10000;T;20201231
DDD;431289055;1;T;20170101;99990101;G&M;11010;0;10;10000;T;20171231
DDD;43140853;1;V;19820101;99990101;G&M;21010;0;10;10000;V;20181231
DDD;43140853;1;V;19820101;99990101;G&M;21010;0;10;10000;V;20191231
DDD;43140853;1;V;19820101;99990101;G&M;21010;0;10;10000;V;20201231
DDD;43140853;1;V;19820101;99990101;G&M;21010;0;10;10000;V;20171231
DDD;43152757;2;V;20030101;99990101;NATU;60130;0;10;10000;V;20181231
DDD;43152757;2;V;20030101;99990101;NATU;60130;0;10;10000;V;20191231
DDD;43152757;2;V;20030101;99990101;NATU;60130;0;10;10000;V;20201231
DDD;43152757;2;V;20030101;99990101;NATU;60130;0;10;10000;V;20171231
DDD;431530957;2;T;20170101;99990101;G&M;10840;0;10;8000;T;20171231
DDD;43157890;1;V;19830101;99990101;NATU;71310;0;9;8000;V;20181231
DDD;43157890;1;V;19830101;99990101;NATU;71310;0;9;10000;V;20191231
DDD;43157890;1;V;19830101;99990101;NATU;71310;0;9;10000;V;20171231
DDD;43160608;1;V;19860101;99990101;G&M;10840;0;10;10000;V;20181231
DDD;43160608;1;V;19860101;99990101;G&M;10840;0;10;10000;V;20191231
DDD;43160608;1;V;19860101;99990101;G&M;10840;0;10;10000;V;20201231
DDD;43160608;1;V;19860101;99990101;G&M;10840;0;10;10000;V;20171231
DDD;431721914;1;T;20180101;99990101;G&M;10830;0;11;8000;T;20181231
DDD;431721914;1;T;20180101;99990101;G&M;10830;0;11;10000;T;20191231
DDD;43174925;2;V;19920101;99990101;DIV;60340;0;8;10000;V;20181231
DDD;43174925;2;V;19920101;99990101;DIV;60340;0;8;10000;V;20191231
DDD;43174925;2;V;19920101;99990101;DIV;60340;0;8;10000;V;20201231
DDD;43174925;2;V;19920101;99990101;DIV;60340;0;8;10000;V;20171231
DDD;43199245;2;V;19890101;99990101;DIV;100710;0;11;5000;V;20181231
DDD;43199245;2;V;19890101;99990101;DIV;100710;0;11;5000;V;20191231
DDD;43199245;2;V;19890101;99990101;DIV;100710;0;11;5000;V;20201231
DDD;43199245;2;V;19890101;99990101;DIV;100710;0;11;5000;V;20171231
DDD;43233929;3;V;19850101;20180101;DIV;51030;0;4;8000;V;20181231
DDD;43233929;3;V;19850101;99990101;DIV;51030;0;4;8000;V;20171231
DDD;432739208;2;T;20180101;99990101;T&C;11010;0;10;8000;T;20181231
DDD;432739208;1;T;20180101;99990101;T&C;11010;0;99;0;T;20181231
DDD;432739208;2;T;20180101;99990101;T&C;11010;0;10;8000;T;20191231
DDD;432739208;2;T;20180101;99990101;T&C;11010;0;10;8000;T;20201231
DDD;433162404;3;T;20190101;99990101;G&M;11010;0;10;10000;T;20191231
DDD;433162404;3;T;20190101;99990101;G&M;11010;0;10;8000;T;20201231
DDD;433338325;1;T;20140101;99990101;NATU;11010;0;10;10000;T;20171231
DDD;43398844;1;V;20120101;99990101;NATU;10510;1;18;10000;V;20181231
DDD;43398844;1;V;20120101;99990101;NATU;10510;1;18;10000;L;20171231
DDD;434224004;1;T;20160101;99990101;G&M;10720;0;11;10000;K;20171231
DDD;434510135;1;T;20180101;99990101;NATU;11010;0;10;10000;T;20181231
DDD;434530778;1;T;20160101;99990101;G&M;11010;0;10;10000;T;20181231
DDD;434530778;1;T;20160101;99990101;G&M;11010;0;10;10000;T;20191231
DDD;434530778;1;T;20160101;20200101;G&M;11010;0;10;10000;T;20201231
DDD;434530778;1;T;20160101;99990101;G&M;11010;0;10;10000;T;20171231
DDD;434862605;1;T;20200101;99990101;T&C;10830;0;11;10000;T;20201231
DDD;434979198;1;T;20200101;99990101;NATU;10840;0;10;10000;T;20201231
